transaction_id,customer_id,merchant_id,transaction_time,amount,country,city,payment_method,status,device_id,ip_address,flag_high_amount,txn_count_10min,flag_velocity_10min,prev_txn_time_same_merchant,time_diff_min_same_merchant,flag_same_merchant_5min,flag_odd_hour,home_country,flag_location_change,is_failed,failed_count_15min,flag_failed_then_success,fraud_score,risk_level,fraud_reasons
TXN1040823,1134,28,2025-01-28 00:28:15,179893.45,India,Pune,Debit Card,SUCCESS,84807,220.213.36.69,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1040378,1136,136,2025-01-23 15:05:21,63462.94,India,Bangalore,UPI,SUCCESS,82628,179.4.29.194,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1004568,1137,65,2025-01-01 04:47:46,7749.99,USA,Chicago,Debit Card,SUCCESS,95868,205.206.29.74,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1019404,1137,163,2025-01-25 02:31:42,2393.87,USA,San Francisco,Debit Card,SUCCESS,11024,165.45.14.32,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1036777,1139,244,2025-01-11 04:33:13,194004.87,India,Hyderabad,UPI,FAILED,53775,81.175.234.88,1,1.0,0,,,0,1,India,0,1,1.0,0,4,Medium,"high_amount,odd_hour"
TXN1015577,1139,81,2025-01-15 00:08:12,509.45,USA,Chicago,UPI,SUCCESS,96165,204.75.157.95,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1010750,1140,214,2025-01-03 04:53:55,1217.7,UAE,Dubai,Credit Card,FAILED,58158,12.133.148.195,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1042918,1143,120,2025-01-04 02:35:31,3802.63,UK,London,UPI,SUCCESS,28786,123.23.230.220,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1038199,1143,185,2025-01-23 00:39:42,1287.2,UAE,Abu Dhabi,NetBanking,SUCCESS,22861,54.64.198.251,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1024248,1143,203,2025-01-30 01:59:24,1454.74,UK,Manchester,NetBanking,SUCCESS,62075,114.47.139.41,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1030282,1144,148,2025-01-01 01:40:15,2671.46,UAE,Dubai,UPI,SUCCESS,86902,129.220.44.208,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1002170,1144,98,2025-01-11 19:08:49,195942.45,USA,San Francisco,UPI,SUCCESS,26482,99.247.253.192,1,1.0,0,,,0,0,India,1,0,0.0,0,5,High,"high_amount,location_change"
TXN1021596,1144,164,2025-01-13 00:29:30,1104.29,Singapore,Singapore,UPI,SUCCESS,48084,135.118.162.170,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1023696,1147,229,2025-01-01 02:28:03,29.12,USA,New York,UPI,SUCCESS,35793,50.135.79.69,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1041527,1149,188,2025-01-10 03:21:20,1091.54,UK,London,UPI,SUCCESS,27249,23.65.225.29,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1028278,1149,219,2025-01-25 04:26:38,1438.06,Singapore,Singapore,NetBanking,SUCCESS,26000,167.230.78.75,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1026401,1152,173,2025-01-21 01:33:04,344.06,UK,London,UPI,SUCCESS,44701,139.84.26.1,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1012688,1153,128,2025-01-26 03:45:19,1167.39,USA,Chicago,Credit Card,SUCCESS,33693,70.116.221.126,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1042811,1153,296,2025-01-30 02:59:21,77850.91,India,Pune,UPI,SUCCESS,31481,110.54.124.181,1,1.0,0,2025-01-05 08:09:33,35689.8,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1030727,1156,144,2025-01-08 02:54:14,1035.21,Singapore,Singapore,NetBanking,SUCCESS,27308,150.203.144.96,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1037571,1156,253,2025-01-15 02:14:09,5465.3,UK,London,NetBanking,SUCCESS,32286,209.215.10.77,0,1.0,0,2025-01-03 09:54:33,16819.6,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1045647,1157,70,2025-01-13 04:56:47,1607.63,UK,London,UPI,FAILED,58001,212.134.6.107,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1047512,1157,297,2025-01-20 01:18:24,4711.72,Singapore,Singapore,UPI,SUCCESS,27339,207.134.77.138,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000832,1157,285,2025-01-26 13:13:20,144190.58,India,Mumbai,Debit Card,SUCCESS,12184,158.33.202.228,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1040954,1159,65,2025-01-15 02:25:45,1028.0,UK,Manchester,Debit Card,SUCCESS,62442,143.0.222.182,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1027352,1159,172,2025-01-24 04:54:42,1276.76,USA,New York,Debit Card,SUCCESS,75923,74.135.253.32,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1012319,1160,26,2025-01-13 03:23:03,684.72,UK,London,UPI,SUCCESS,74636,212.244.73.44,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1048310,1164,129,2025-01-03 03:03:19,4362.03,USA,New York,UPI,FAILED,90131,44.204.205.231,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1030000,1166,280,2025-01-24 07:30:53,56784.17,India,Mumbai,UPI,SUCCESS,21220,24.128.163.83,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1007351,1167,25,2025-01-06 02:50:59,996.1,UK,London,UPI,SUCCESS,72634,31.52.151.135,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1013569,1167,120,2025-01-28 01:06:53,3344.39,Singapore,Singapore,Debit Card,SUCCESS,90913,122.120.48.195,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1033157,1167,284,2025-01-31 00:11:08,90.69,USA,San Francisco,Credit Card,SUCCESS,79276,16.156.106.179,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1035821,1169,141,2025-01-11 04:32:39,57850.24,India,Hyderabad,UPI,SUCCESS,61845,73.254.209.169,1,1.0,0,2025-01-08 00:24:48,4567.85,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1002164,1169,290,2025-01-14 17:23:26,57614.07,India,Hyderabad,Credit Card,SUCCESS,85450,172.73.39.200,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1020198,1170,81,2025-01-09 03:34:31,5243.5,UAE,Abu Dhabi,NetBanking,SUCCESS,18961,3.53.162.48,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1005620,1171,269,2025-01-06 11:42:35,76197.5,India,Bangalore,Debit Card,SUCCESS,56658,240.110.143.192,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1019761,1172,102,2025-01-01 02:02:59,1652.2,USA,New York,UPI,SUCCESS,93369,254.27.95.31,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1043898,1172,58,2025-01-09 02:20:05,1316.29,UK,Manchester,UPI,SUCCESS,59285,212.21.77.227,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000341,1172,206,2025-01-10 01:36:46,2709.83,USA,New York,Debit Card,SUCCESS,13204,62.138.179.214,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1035003,1172,255,2025-01-23 02:20:18,304.93,Singapore,Singapore,Credit Card,SUCCESS,84063,52.173.56.48,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1041784,1173,252,2025-01-20 04:23:28,65.92,UAE,Abu Dhabi,UPI,FAILED,82639,126.128.141.120,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1030655,1177,23,2025-01-11 02:36:08,4208.1,Singapore,Singapore,Debit Card,SUCCESS,14278,122.170.72.81,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1019942,1179,203,2025-01-06 02:50:58,1261.53,UK,London,Debit Card,SUCCESS,71607,217.187.80.197,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1042149,1181,147,2025-01-21 02:56:52,1063.3,USA,Chicago,UPI,SUCCESS,94879,69.20.251.84,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1001802,1182,263,2025-01-18 00:47:22,532.44,UK,Manchester,NetBanking,SUCCESS,28539,83.162.148.126,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1045225,1183,213,2025-01-30 00:19:38,6072.8,UK,London,Credit Card,SUCCESS,57162,208.66.117.55,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1027434,1185,34,2025-01-14 00:53:48,3230.08,USA,San Francisco,Debit Card,SUCCESS,61205,6.50.88.228,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1043527,1185,115,2025-01-14 03:18:24,24.44,Singapore,Singapore,UPI,SUCCESS,39754,72.110.196.171,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1003213,1185,36,2025-01-18 00:41:42,723.62,Singapore,Singapore,NetBanking,SUCCESS,21855,89.81.78.166,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1009991,1185,164,2025-01-26 03:15:39,103173.68,India,Pune,Debit Card,SUCCESS,68708,116.171.107.6,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1032605,1186,273,2025-01-14 02:50:35,1734.24,USA,San Francisco,Debit Card,SUCCESS,75670,115.245.40.133,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1020944,1186,167,2025-01-22 02:09:45,90883.98,India,Bangalore,UPI,SUCCESS,46364,47.240.3.177,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1044200,1187,228,2025-01-15 00:02:11,727.84,USA,New York,UPI,SUCCESS,87144,69.0.208.50,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1044138,1187,222,2025-01-25 04:50:51,83.43,Singapore,Singapore,Debit Card,SUCCESS,20148,104.99.71.1,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1047955,1188,171,2025-01-30 00:42:47,2696.38,UAE,Abu Dhabi,UPI,SUCCESS,73052,159.154.109.55,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000860,1189,274,2025-01-23 02:33:12,4293.38,UK,Manchester,UPI,SUCCESS,34761,85.51.96.92,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1002519,1190,259,2025-01-30 01:45:18,205.58,Singapore,Singapore,UPI,SUCCESS,29103,104.219.132.187,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1029992,1192,236,2025-01-11 00:39:35,578.99,USA,Dallas,Debit Card,SUCCESS,66518,72.54.15.17,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1021176,1193,58,2025-01-18 02:40:54,2367.1,UK,Manchester,NetBanking,SUCCESS,40312,15.42.200.214,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1026026,1195,125,2025-01-12 00:19:31,153.07,UAE,Abu Dhabi,UPI,SUCCESS,48635,8.252.121.153,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1042375,1196,78,2025-01-27 04:54:14,968.75,UK,Manchester,NetBanking,SUCCESS,84218,31.131.235.224,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1028695,1199,191,2025-01-09 01:23:57,38.33,UK,London,UPI,SUCCESS,30321,175.138.62.57,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1007788,1199,1,2025-01-11 02:39:09,1157.21,UK,Manchester,Debit Card,SUCCESS,23741,100.113.213.89,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1015249,1199,177,2025-01-17 03:00:59,1139.95,UK,Manchester,UPI,SUCCESS,80432,45.167.49.51,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1039201,1199,255,2025-01-27 01:01:06,9014.23,USA,Dallas,UPI,SUCCESS,49269,80.30.150.203,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1033999,1201,26,2025-01-15 03:16:14,5112.35,UK,Manchester,UPI,SUCCESS,75978,236.46.118.207,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1025784,1201,92,2025-01-21 01:55:41,2933.01,Singapore,Singapore,UPI,SUCCESS,92749,201.157.216.178,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000972,1202,280,2025-01-04 11:37:05,61548.81,India,Bangalore,Wallet,SUCCESS,39993,180.249.232.73,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1040119,1202,19,2025-01-19 22:08:51,153160.61,India,Pune,UPI,SUCCESS,43144,161.124.201.183,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1042521,1202,247,2025-01-25 02:11:04,1633.81,USA,New York,UPI,SUCCESS,19295,3.68.136.227,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1015753,1204,133,2025-01-09 02:00:44,2809.17,UK,Manchester,UPI,SUCCESS,98138,22.180.100.102,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1028697,1204,268,2025-01-10 00:46:07,3632.22,UAE,Dubai,UPI,SUCCESS,81784,97.232.219.43,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1032546,1204,263,2025-01-27 00:37:23,2637.61,Singapore,Singapore,Debit Card,SUCCESS,79251,83.120.107.174,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1046095,1206,37,2025-01-05 02:52:01,1772.37,USA,San Francisco,UPI,SUCCESS,85247,3.69.228.129,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1038995,1209,52,2025-01-12 23:30:01,199013.23,India,Mumbai,UPI,SUCCESS,11578,51.80.96.252,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1011523,1210,169,2025-01-17 03:56:00,3795.36,USA,Dallas,Wallet,SUCCESS,49428,22.69.233.31,0,1.0,0,2025-01-06 18:02:00,14994.0,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1015103,1212,261,2025-01-06 04:23:12,2284.41,USA,Chicago,NetBanking,SUCCESS,80853,127.54.166.142,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1011174,1212,85,2025-01-13 00:06:02,1378.4,Singapore,Singapore,UPI,SUCCESS,12979,225.106.231.73,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1007449,1215,4,2025-01-24 09:33:27,151275.55,India,Delhi,Debit Card,SUCCESS,27042,140.228.88.168,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1042402,1216,221,2025-01-20 02:35:58,191262.8,India,Mumbai,Wallet,SUCCESS,37455,45.195.48.50,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1021888,1222,197,2025-01-23 03:59:09,12218.62,USA,Dallas,Debit Card,SUCCESS,21620,132.242.101.214,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1021829,1226,68,2025-01-21 04:43:04,24.17,USA,San Francisco,Debit Card,SUCCESS,92399,251.248.116.100,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1014432,1227,182,2025-01-02 04:06:09,188.76,Singapore,Singapore,Wallet,SUCCESS,46586,240.91.216.85,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1020614,1227,103,2025-01-24 07:59:23,139664.84,India,Delhi,UPI,SUCCESS,59459,206.227.102.78,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1026396,1228,274,2025-01-01 03:46:29,411.26,Singapore,Singapore,UPI,SUCCESS,55804,65.174.66.208,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1043877,1228,235,2025-01-22 02:16:40,1003.65,UAE,Dubai,UPI,SUCCESS,34473,91.120.31.71,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1011744,1229,195,2025-01-07 04:31:33,1002.64,UAE,Dubai,UPI,SUCCESS,29841,2.212.44.27,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1035015,1231,110,2025-01-24 04:01:16,44.23,UAE,Dubai,UPI,SUCCESS,93267,173.93.22.119,0,1.0,0,2025-01-15 11:42:41,12498.583333333334,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1039157,1232,229,2025-01-15 07:07:00,2072.58,UAE,Abu Dhabi,UPI,SUCCESS,64750,94.126.109.63,0,4.0,1,,,0,0,India,1,0,0.0,0,4,Medium,"velocity_10min,location_change"
TXN1045208,1232,288,2025-01-15 07:07:00,2546.28,USA,Chicago,UPI,SUCCESS,93375,141.119.204.65,0,5.0,1,,,0,0,India,1,0,0.0,0,4,Medium,"velocity_10min,location_change"
TXN1019130,1233,44,2025-01-01 01:42:33,1895.83,UAE,Dubai,NetBanking,SUCCESS,47202,108.129.206.89,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1027532,1235,32,2025-01-14 00:59:29,1173.78,UK,Manchester,UPI,SUCCESS,51987,3.103.103.10,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1048628,1235,133,2025-01-19 13:52:37,87800.41,India,Mumbai,UPI,SUCCESS,26681,170.227.188.253,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1003524,1235,72,2025-01-27 03:21:59,184.53,UK,Manchester,UPI,SUCCESS,83107,193.129.122.144,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1021422,1236,184,2025-01-06 02:03:02,3534.46,USA,Dallas,NetBanking,SUCCESS,50449,250.145.229.59,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1018364,1237,179,2025-01-01 11:24:37,120347.57,USA,Dallas,Credit Card,SUCCESS,65685,109.192.12.179,1,1.0,0,,,0,0,India,1,0,0.0,0,5,High,"high_amount,location_change"
TXN1049854,1237,147,2025-01-09 01:49:08,3582.82,Singapore,Singapore,UPI,SUCCESS,27035,148.100.106.108,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1035509,1238,232,2025-01-20 02:21:26,129.21,UK,London,UPI,SUCCESS,64501,93.163.215.78,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1006834,1239,129,2025-01-02 00:02:25,331.4,USA,Dallas,UPI,SUCCESS,94425,249.225.37.214,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1047984,1240,21,2025-01-12 03:14:06,2424.0,USA,San Francisco,UPI,SUCCESS,34341,177.254.109.180,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1001022,1241,1,2025-01-24 04:59:15,183.87,UAE,Abu Dhabi,NetBanking,SUCCESS,53130,154.94.159.116,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1048344,1242,3,2025-01-08 00:47:17,3196.14,USA,Chicago,UPI,SUCCESS,30811,183.224.162.81,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1028036,1242,153,2025-01-10 01:13:53,14.44,USA,Chicago,UPI,SUCCESS,67043,209.250.34.42,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1023851,1242,267,2025-01-14 04:26:35,3107.75,UK,London,UPI,SUCCESS,11169,121.20.79.196,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1024042,1243,64,2025-01-19 02:36:40,91247.4,India,Delhi,Wallet,SUCCESS,66967,116.183.164.31,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1024143,1244,186,2025-01-01 05:47:30,96343.13,India,Bangalore,UPI,SUCCESS,66402,45.215.75.180,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1003905,1244,230,2025-01-23 03:40:36,305.42,USA,San Francisco,Debit Card,SUCCESS,93547,249.30.3.77,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1028009,1246,75,2025-01-28 03:16:07,2305.35,USA,New York,Credit Card,SUCCESS,37443,181.199.133.62,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1035944,1247,19,2025-01-08 19:32:46,130589.64,India,Pune,UPI,SUCCESS,97669,98.246.164.223,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1041555,1249,51,2025-01-11 02:34:35,3671.04,UAE,Dubai,Debit Card,FAILED,21554,216.90.252.188,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1043312,1249,27,2025-01-14 02:16:02,60.72,Singapore,Singapore,UPI,SUCCESS,60253,230.18.146.232,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1045583,1250,267,2025-01-13 00:38:57,885.07,UK,London,Wallet,SUCCESS,54789,179.130.242.94,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1014704,1250,225,2025-01-16 01:17:04,2946.91,USA,New York,UPI,SUCCESS,99517,162.82.154.235,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1020326,1250,67,2025-01-18 04:53:51,853.56,Singapore,Singapore,UPI,SUCCESS,37253,160.146.13.236,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000400,1251,29,2025-01-09 02:34:16,696.19,UAE,Dubai,UPI,SUCCESS,70539,83.174.82.79,0,1.0,0,2025-01-07 11:41:49,2332.45,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1019075,1251,143,2025-01-25 20:15:06,163449.91,India,Mumbai,Debit Card,SUCCESS,46456,231.66.246.88,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1004857,1252,191,2025-01-15 02:22:43,1604.49,UAE,Abu Dhabi,Credit Card,SUCCESS,48960,185.185.119.116,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1048720,1252,270,2025-01-24 01:56:11,931.46,UAE,Dubai,Credit Card,SUCCESS,66554,75.46.26.64,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1005302,1252,102,2025-01-25 01:44:58,2988.67,USA,Chicago,UPI,SUCCESS,60908,82.149.43.82,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1038989,1253,180,2025-01-21 00:31:21,981.77,USA,Dallas,Credit Card,SUCCESS,40755,242.65.23.241,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1019807,1254,139,2025-01-27 01:39:33,497.29,USA,San Francisco,NetBanking,FAILED,29976,79.211.239.114,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1007596,1254,214,2025-01-31 01:21:05,1746.44,USA,New York,UPI,SUCCESS,39592,150.205.198.162,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1049862,1255,229,2025-01-11 12:35:41,174346.61,India,Bangalore,Debit Card,SUCCESS,19682,135.28.140.194,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1005019,1255,121,2025-01-17 03:44:24,34.7,Singapore,Singapore,UPI,SUCCESS,89184,220.226.200.17,0,1.0,0,2025-01-05 07:33:19,17051.083333333332,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000239,1255,214,2025-01-31 02:57:18,2632.1,UK,Manchester,UPI,SUCCESS,29125,126.132.244.116,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1009688,1257,281,2025-01-11 04:03:15,5476.39,UAE,Dubai,UPI,SUCCESS,89600,228.210.75.236,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1019184,1258,11,2025-01-01 03:07:40,1408.33,USA,New York,UPI,SUCCESS,44254,245.167.227.148,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1033029,1259,20,2025-01-08 01:52:16,384.32,Singapore,Singapore,UPI,SUCCESS,41007,254.49.137.216,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1044392,1260,288,2025-01-16 04:37:05,91.59,USA,Chicago,UPI,SUCCESS,13329,36.208.123.229,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1018069,1260,288,2025-01-18 01:05:50,2170.71,USA,Dallas,UPI,SUCCESS,65315,47.153.10.94,0,1.0,0,2025-01-16 04:37:05,2668.75,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1007173,1261,62,2025-01-29 02:43:16,827.67,Singapore,Singapore,Credit Card,SUCCESS,60921,144.232.178.22,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
