transaction_id,customer_id,merchant_id,transaction_time,amount,country,city,payment_method,status,device_id,ip_address
TXN1034877,1393,203,2025-01-18 11:52:45,1140.59,UAE,Dubai,Credit Card,SUCCESS,22980,17.82.67.185
TXN1023397,1132,95,2025-01-18 11:53:00,990.68,UK,Manchester,UPI,SUCCESS,95902,244.48.31.139
TXN1039921,1667,105,2025-01-18 11:53:39,293.17,India,Hyderabad,Credit Card,SUCCESS,77761,100.38.126.214
TXN1020938,1072,181,2025-01-18 11:54:50,4400.8,India,Hyderabad,UPI,SUCCESS,82945,164.150.170.247
TXN1017254,1227,229,2025-01-18 11:57:34,235.17,USA,Chicago,NetBanking,SUCCESS,55026,55.16.96.23
TXN1013407,568,186,2025-01-18 11:58:49,1974.37,India,Hyderabad,Credit Card,SUCCESS,27037,49.199.116.6
TXN1040162,367,184,2025-01-18 11:59:51,1009.3,India,Bangalore,Credit Card,FAILED,10247,236.171.234.123
TXN1006388,1848,229,2025-01-18 12:00:42,295.81,India,Hyderabad,UPI,SUCCESS,33699,77.69.247.97
TXN1032655,1129,55,2025-01-18 12:00:47,7892.92,UAE,Abu Dhabi,UPI,SUCCESS,93768,31.80.237.17
TXN1042462,349,233,2025-01-18 12:01:09,666.38,India,Pune,Wallet,SUCCESS,18925,123.65.144.99
TXN1028204,1756,12,2025-01-18 12:01:40,1110.79,UAE,Abu Dhabi,UPI,SUCCESS,76717,194.52.3.97
TXN1010331,231,161,2025-01-18 12:04:36,403.6,India,Bangalore,NetBanking,SUCCESS,68865,253.20.32.232
TXN1045914,990,223,2025-01-18 12:05:03,1301.4,India,Mumbai,UPI,SUCCESS,85833,219.114.41.151
TXN1047573,502,136,2025-01-18 12:05:47,274.75,India,Bangalore,UPI,SUCCESS,86692,18.139.54.156
TXN1036362,1122,208,2025-01-18 12:06:32,572.84,India,Pune,UPI,SUCCESS,47120,181.154.67.7
TXN1031003,250,258,2025-01-18 12:06:38,297.3,India,Bangalore,UPI,FAILED,50760,108.207.64.201
TXN1043453,1485,260,2025-01-18 12:06:40,671.76,Singapore,Singapore,Wallet,SUCCESS,55630,254.94.111.110
TXN1046688,346,124,2025-01-18 12:08:17,800.4,India,Pune,UPI,SUCCESS,91964,136.198.0.119
TXN1020504,1912,103,2025-01-18 12:09:06,2708.0,India,Bangalore,Credit Card,SUCCESS,12613,166.41.59.124
TXN1008241,1393,88,2025-01-18 12:09:39,3661.89,India,Hyderabad,Wallet,SUCCESS,94609,157.166.15.240
TXN1035374,1170,291,2025-01-18 12:10:20,564.39,India,Hyderabad,Debit Card,SUCCESS,19575,3.200.16.102
TXN1021116,1146,244,2025-01-18 12:10:52,354.8,India,Delhi,Credit Card,FAILED,84570,44.193.47.213
TXN1024392,961,11,2025-01-18 12:12:33,2796.35,USA,San Francisco,Credit Card,SUCCESS,24786,45.102.172.136
TXN1001160,360,144,2025-01-18 12:12:51,3482.68,India,Pune,UPI,SUCCESS,68029,162.252.57.210
TXN1048031,167,118,2025-01-18 12:13:00,1952.3,India,Hyderabad,UPI,SUCCESS,66899,188.63.220.8
TXN1037240,1435,240,2025-01-18 12:14:43,2023.61,USA,New York,UPI,SUCCESS,76323,113.33.213.209
TXN1007057,906,228,2025-01-18 12:15:25,436.71,India,Pune,UPI,SUCCESS,61818,146.158.140.165
TXN1018677,844,22,2025-01-18 12:17:11,1534.53,India,Pune,NetBanking,SUCCESS,96740,235.75.233.68
TXN1032369,618,294,2025-01-18 12:17:24,7288.77,India,Bangalore,UPI,SUCCESS,91900,25.103.65.32
TXN1049511,230,236,2025-01-18 12:17:47,84.56,India,Pune,UPI,SUCCESS,95485,21.53.127.26
TXN1041364,744,121,2025-01-18 12:20:26,1659.88,India,Pune,UPI,SUCCESS,74924,166.43.20.125
TXN1019981,1876,3,2025-01-18 12:20:27,1467.71,India,Delhi,Wallet,SUCCESS,39481,173.39.54.222
TXN1040328,1318,65,2025-01-18 12:22:32,6671.03,India,Delhi,NetBanking,SUCCESS,88850,145.158.81.129
TXN1016398,1216,228,2025-01-18 12:23:35,202.48,India,Mumbai,Debit Card,SUCCESS,88279,28.237.233.219
TXN1001268,1418,104,2025-01-18 12:24:21,1028.36,India,Mumbai,NetBanking,FAILED,49604,225.162.69.104
TXN1042736,1636,266,2025-01-18 12:28:39,98.72,India,Hyderabad,NetBanking,SUCCESS,45276,13.179.55.214
TXN1027509,1739,115,2025-01-18 12:29:04,698.36,India,Mumbai,Debit Card,SUCCESS,23735,229.228.178.168
TXN1042269,1166,258,2025-01-18 12:29:45,2529.76,India,Bangalore,NetBanking,SUCCESS,76192,155.115.84.146
TXN1019846,1144,132,2025-01-18 12:31:17,5807.88,India,Mumbai,UPI,SUCCESS,93074,161.11.249.212
TXN1000718,1580,8,2025-01-18 12:31:22,4108.6,UAE,Dubai,Debit Card,SUCCESS,92637,179.224.167.78
TXN1020832,1954,16,2025-01-18 12:32:02,1493.36,India,Bangalore,UPI,SUCCESS,34492,174.164.213.110
TXN1034079,1632,51,2025-01-18 12:32:39,807.64,UK,London,UPI,SUCCESS,12697,161.160.158.168
TXN1031883,1526,167,2025-01-18 12:32:47,1727.67,India,Pune,UPI,SUCCESS,19138,161.248.215.69
TXN1007226,668,135,2025-01-18 12:32:51,54.11,India,Mumbai,UPI,SUCCESS,16792,21.224.209.169
TXN1027489,1813,210,2025-01-18 12:33:07,841.67,India,Hyderabad,UPI,SUCCESS,49891,169.123.42.10
TXN1044129,1950,12,2025-01-18 12:33:19,1303.43,India,Pune,Debit Card,SUCCESS,26880,94.76.243.184
TXN1014965,254,136,2025-01-18 12:34:10,3364.55,India,Hyderabad,UPI,SUCCESS,91614,249.204.121.41
TXN1027473,421,74,2025-01-18 12:35:22,6423.2,India,Mumbai,NetBanking,SUCCESS,16406,87.173.253.187
TXN1046509,1641,77,2025-01-18 12:37:48,1644.99,India,Delhi,Debit Card,SUCCESS,71138,65.155.205.236
TXN1042092,39,176,2025-01-18 12:38:17,5878.46,India,Hyderabad,Credit Card,SUCCESS,72765,248.60.152.55
TXN1013948,313,269,2025-01-18 12:38:30,922.76,India,Delhi,UPI,SUCCESS,53201,237.215.190.240
TXN1036935,675,49,2025-01-18 12:38:41,178.48,USA,New York,UPI,SUCCESS,58606,40.184.160.240
TXN1033641,686,114,2025-01-18 12:39:28,362.32,India,Bangalore,UPI,SUCCESS,36111,55.208.222.123
TXN1043522,1774,109,2025-01-18 12:41:16,2868.44,India,Bangalore,Wallet,SUCCESS,53284,121.49.19.81
TXN1045304,1098,89,2025-01-18 12:42:31,4438.76,India,Bangalore,UPI,SUCCESS,33650,123.72.39.164
TXN1019561,1906,25,2025-01-18 12:43:05,1367.69,India,Delhi,NetBanking,SUCCESS,38309,213.114.229.145
TXN1027739,1031,123,2025-01-18 12:43:19,420.43,UAE,Abu Dhabi,Debit Card,SUCCESS,41790,78.96.145.205
TXN1038921,896,224,2025-01-18 12:44:24,856.08,India,Delhi,Debit Card,SUCCESS,96039,132.37.64.23
TXN1046664,351,72,2025-01-18 12:45:53,2622.7,USA,New York,UPI,SUCCESS,85948,187.18.183.217
TXN1025854,1034,279,2025-01-18 12:47:48,862.69,India,Bangalore,NetBanking,SUCCESS,54230,123.139.59.157
TXN1048303,1131,284,2025-01-18 12:48:21,1750.37,India,Hyderabad,UPI,SUCCESS,13566,90.245.118.246
TXN1041656,853,184,2025-01-18 12:49:00,4375.85,India,Bangalore,NetBanking,SUCCESS,33510,56.111.25.63
TXN1006209,140,226,2025-01-18 12:50:52,769.04,India,Hyderabad,UPI,SUCCESS,17141,182.191.217.61
TXN1021570,1708,31,2025-01-18 12:51:48,3006.45,India,Pune,NetBanking,SUCCESS,39843,46.83.166.79
TXN1002900,1939,136,2025-01-18 12:51:52,415.15,India,Mumbai,UPI,SUCCESS,85946,151.143.116.108
TXN1000184,767,270,2025-01-18 12:52:32,2135.29,India,Hyderabad,UPI,SUCCESS,53239,110.203.151.207
TXN1009188,757,52,2025-01-18 12:53:05,1631.86,India,Bangalore,Wallet,SUCCESS,84407,91.65.50.205
TXN1014409,638,69,2025-01-18 12:55:43,2390.35,India,Delhi,UPI,SUCCESS,69942,18.73.63.179
TXN1026669,447,225,2025-01-18 12:55:51,1566.32,India,Bangalore,UPI,SUCCESS,61357,241.70.245.56
TXN1004981,1709,235,2025-01-18 12:57:24,4633.08,UAE,Dubai,UPI,SUCCESS,32596,51.236.144.52
TXN1011931,1444,288,2025-01-18 13:00:00,2028.93,India,Pune,UPI,SUCCESS,33420,154.201.12.98
TXN1047670,456,77,2025-01-18 13:00:20,673.96,USA,New York,NetBanking,SUCCESS,90894,218.10.135.54
TXN1028126,11,83,2025-01-18 13:00:37,1390.58,India,Delhi,UPI,SUCCESS,83213,86.124.18.229
TXN1035479,1037,205,2025-01-18 13:02:23,3924.84,India,Bangalore,UPI,SUCCESS,62961,1.10.80.220
TXN1001616,1626,276,2025-01-18 13:02:49,2234.44,India,Bangalore,UPI,SUCCESS,84358,30.118.86.93
TXN1004275,1761,66,2025-01-18 13:05:00,2257.86,India,Mumbai,UPI,SUCCESS,25214,54.101.64.228
TXN1040724,1409,135,2025-01-18 13:07:15,4024.53,India,Pune,Credit Card,SUCCESS,54317,119.123.140.243
TXN1033415,1913,86,2025-01-18 13:08:02,1122.92,UK,Manchester,Debit Card,SUCCESS,43255,100.33.185.190
TXN1004705,1458,45,2025-01-18 13:10:00,1218.39,India,Pune,UPI,SUCCESS,80777,131.161.35.231
TXN1023786,272,36,2025-01-18 13:10:22,673.28,India,Hyderabad,UPI,SUCCESS,94228,84.177.158.142
TXN1041103,1355,68,2025-01-18 13:10:23,3516.38,India,Mumbai,UPI,SUCCESS,81242,244.101.168.70
TXN1038647,1218,20,2025-01-18 13:11:39,277.87,India,Hyderabad,UPI,SUCCESS,29576,152.233.19.139
TXN1000576,264,174,2025-01-18 13:12:53,5255.15,India,Delhi,Credit Card,SUCCESS,39532,154.169.100.40
TXN1039759,894,281,2025-01-18 13:12:55,1253.27,India,Pune,NetBanking,SUCCESS,88783,173.49.189.141
TXN1049627,1066,283,2025-01-18 13:14:25,3588.12,India,Bangalore,UPI,SUCCESS,68910,149.194.158.81
TXN1026842,100,251,2025-01-18 13:15:17,778.27,India,Mumbai,Debit Card,SUCCESS,84188,148.159.150.85
TXN1003137,428,82,2025-01-18 13:15:52,1571.08,India,Delhi,NetBanking,SUCCESS,23564,43.193.171.68
TXN1033961,1333,275,2025-01-18 13:15:56,1376.25,India,Pune,UPI,SUCCESS,30018,82.110.17.68
TXN1037258,804,270,2025-01-18 13:16:06,4808.14,India,Delhi,UPI,SUCCESS,24258,44.72.124.3
TXN1027615,1648,115,2025-01-18 13:16:38,7868.06,Singapore,Singapore,Debit Card,SUCCESS,65283,137.134.53.8
TXN1042874,1673,51,2025-01-18 13:18:56,622.11,India,Delhi,UPI,SUCCESS,60035,193.48.23.207
TXN1031846,331,58,2025-01-18 13:20:43,9900.73,India,Mumbai,UPI,SUCCESS,84668,126.219.75.210
TXN1036563,576,48,2025-01-18 13:20:52,382.5,India,Bangalore,NetBanking,SUCCESS,18600,40.35.71.238
TXN1028488,878,243,2025-01-18 13:24:04,2871.26,UK,London,UPI,SUCCESS,60503,164.52.117.225
TXN1026712,816,95,2025-01-18 13:24:41,55919.56,India,Delhi,UPI,SUCCESS,16415,243.159.169.252
TXN1035339,1140,3,2025-01-18 13:26:03,1212.47,India,Delhi,UPI,SUCCESS,25686,177.220.162.129
TXN1024737,1973,92,2025-01-18 13:26:29,1556.72,India,Mumbai,UPI,SUCCESS,40728,251.14.158.90
TXN1044427,1709,279,2025-01-18 13:27:17,4081.04,India,Hyderabad,NetBanking,SUCCESS,16836,212.40.111.158
TXN1000679,1204,140,2025-01-18 13:27:29,3463.85,India,Mumbai,UPI,SUCCESS,21539,142.79.182.4
TXN1010049,1228,248,2025-01-18 13:28:26,388.68,India,Delhi,UPI,SUCCESS,85736,24.206.107.119
TXN1026576,1499,222,2025-01-18 13:28:57,3628.35,USA,New York,Wallet,SUCCESS,93063,2.223.186.173
TXN1002055,759,288,2025-01-18 13:32:43,3336.3,India,Bangalore,NetBanking,SUCCESS,13383,194.171.145.43
TXN1009808,1642,18,2025-01-18 13:33:06,1251.63,UK,London,UPI,SUCCESS,56690,19.234.89.85
TXN1045696,652,138,2025-01-18 13:33:58,175.51,India,Bangalore,UPI,SUCCESS,99192,10.108.251.39
TXN1035383,154,288,2025-01-18 13:34:06,837.22,India,Pune,UPI,FAILED,12921,178.188.212.127
TXN1000993,1277,199,2025-01-18 13:36:45,651.25,India,Bangalore,UPI,SUCCESS,48331,242.137.160.69
TXN1027362,1973,187,2025-01-18 13:37:38,9475.95,India,Mumbai,UPI,SUCCESS,26018,117.222.106.194
TXN1044316,761,226,2025-01-18 13:38:52,2794.17,India,Bangalore,UPI,FAILED,33899,155.5.112.69
TXN1044443,1500,267,2025-01-18 13:40:07,3617.96,UK,London,UPI,SUCCESS,61994,225.244.155.194
TXN1007545,1089,206,2025-01-18 13:40:23,122384.66,India,Bangalore,UPI,SUCCESS,80721,210.21.94.241
TXN1039580,844,149,2025-01-18 13:40:35,112.14,India,Delhi,Credit Card,SUCCESS,10528,11.71.30.60
TXN1031562,1429,56,2025-01-18 13:41:11,5994.59,India,Delhi,Credit Card,SUCCESS,43975,95.212.102.147
TXN1018625,559,213,2025-01-18 13:41:24,5023.07,India,Delhi,Debit Card,SUCCESS,25965,99.251.193.136
TXN1026848,1936,107,2025-01-18 13:43:01,2886.58,India,Hyderabad,Debit Card,SUCCESS,99869,49.192.123.186
TXN1032711,1788,298,2025-01-18 13:44:33,309.99,India,Mumbai,UPI,SUCCESS,11634,136.102.56.136
TXN1034049,864,42,2025-01-18 13:45:01,3200.09,India,Hyderabad,UPI,SUCCESS,50026,243.62.244.149
TXN1001133,785,148,2025-01-18 13:45:51,4318.63,India,Mumbai,Debit Card,SUCCESS,61660,97.25.71.53
TXN1018104,1619,102,2025-01-18 13:47:54,2844.47,India,Hyderabad,UPI,SUCCESS,35915,155.132.230.65
TXN1017835,1794,299,2025-01-18 13:48:00,1270.56,India,Bangalore,UPI,SUCCESS,71728,58.244.1.224
TXN1003176,208,149,2025-01-18 13:48:47,417.25,India,Hyderabad,Debit Card,SUCCESS,85710,252.63.42.8
TXN1049303,1886,102,2025-01-18 13:49:23,1599.3,India,Pune,UPI,SUCCESS,13919,63.29.209.112
TXN1045683,1114,19,2025-01-18 13:49:30,2861.81,India,Hyderabad,Debit Card,SUCCESS,34550,78.182.202.204
TXN1040935,1401,221,2025-01-18 13:52:14,637.35,India,Mumbai,Debit Card,SUCCESS,13534,103.154.70.99
TXN1007035,53,190,2025-01-18 13:53:02,1643.01,India,Hyderabad,UPI,SUCCESS,59186,193.197.121.144
TXN1038748,606,224,2025-01-18 13:53:57,2900.99,India,Bangalore,UPI,SUCCESS,82519,122.217.98.43
TXN1009211,325,145,2025-01-18 13:57:11,1159.81,India,Pune,UPI,SUCCESS,49403,242.8.99.244
TXN1026924,1055,84,2025-01-18 14:00:05,2273.22,India,Delhi,NetBanking,SUCCESS,20349,200.184.194.127
TXN1002043,16,150,2025-01-18 14:00:22,3240.36,India,Delhi,Credit Card,FAILED,76751,139.214.9.169
TXN1026897,1523,298,2025-01-18 14:03:04,4426.11,India,Hyderabad,Debit Card,FAILED,88207,94.253.6.137
TXN1005062,1229,1,2025-01-18 14:04:05,2224.07,India,Bangalore,UPI,SUCCESS,78000,10.85.79.126
TXN1048633,379,223,2025-01-18 14:05:25,3571.69,India,Mumbai,UPI,SUCCESS,16822,87.36.136.140
TXN1002185,1673,19,2025-01-18 14:07:10,2864.42,India,Mumbai,Debit Card,SUCCESS,23365,247.6.151.108
TXN1015926,831,182,2025-01-18 14:09:14,1433.44,India,Bangalore,UPI,SUCCESS,42766,237.83.20.111
TXN1045775,1758,262,2025-01-18 14:09:23,1182.77,India,Mumbai,Debit Card,SUCCESS,85190,211.97.47.106
TXN1002081,340,34,2025-01-18 14:09:55,1092.71,India,Bangalore,UPI,SUCCESS,44160,188.28.233.174
TXN1033222,592,231,2025-01-18 14:10:44,315.22,India,Hyderabad,UPI,SUCCESS,31595,219.209.183.252
TXN1043717,339,202,2025-01-18 14:11:16,2884.45,UK,London,NetBanking,SUCCESS,87597,82.156.250.109
TXN1004816,613,98,2025-01-18 14:11:22,390.67,India,Pune,UPI,SUCCESS,73943,104.242.208.192
TXN1018970,769,259,2025-01-18 14:14:38,171747.08,UAE,Abu Dhabi,UPI,SUCCESS,19621,217.248.108.194
TXN1027455,1121,201,2025-01-18 14:15:00,1477.31,India,Pune,NetBanking,SUCCESS,99481,231.216.125.153
TXN1006043,370,291,2025-01-18 14:15:00,2647.62,USA,San Francisco,UPI,SUCCESS,62545,147.87.98.131
TXN1034603,431,163,2025-01-18 14:15:59,2514.96,India,Delhi,NetBanking,SUCCESS,79975,17.158.32.14
TXN1010818,16,93,2025-01-18 14:17:27,638.26,India,Hyderabad,UPI,SUCCESS,53817,152.102.15.232
TXN1011433,1288,72,2025-01-18 14:18:20,4793.86,USA,New York,Credit Card,FAILED,18595,100.21.183.9
TXN1030574,1452,230,2025-01-18 14:19:33,746.62,India,Mumbai,Debit Card,SUCCESS,12697,162.111.179.119
TXN1025455,1317,184,2025-01-18 14:19:44,159.74,India,Pune,Debit Card,SUCCESS,24637,241.86.60.55
TXN1040781,1904,95,2025-01-18 14:19:45,434.68,India,Bangalore,UPI,SUCCESS,76248,151.83.6.49
TXN1003531,1285,224,2025-01-18 14:19:57,36.85,India,Delhi,UPI,SUCCESS,58020,159.229.24.98
TXN1027120,773,299,2025-01-18 14:20:25,5257.48,India,Mumbai,UPI,SUCCESS,50785,73.97.220.182
TXN1016772,1619,40,2025-01-18 14:21:32,261.9,USA,New York,UPI,FAILED,30166,200.186.37.20
TXN1029864,98,221,2025-01-18 14:23:15,854.62,India,Mumbai,NetBanking,SUCCESS,63763,226.45.79.41
TXN1034278,1849,122,2025-01-18 14:23:17,5877.11,UAE,Dubai,Debit Card,SUCCESS,25711,167.1.116.224
TXN1041188,904,249,2025-01-18 14:24:15,820.07,India,Delhi,Credit Card,SUCCESS,42612,45.199.135.204
TXN1034881,1530,214,2025-01-18 14:24:21,4767.8,India,Pune,UPI,SUCCESS,69937,95.87.186.124
TXN1046438,883,281,2025-01-18 14:24:25,4779.75,India,Hyderabad,UPI,SUCCESS,84621,215.122.75.151
TXN1027950,1793,291,2025-01-18 14:24:36,3100.27,India,Pune,UPI,SUCCESS,20497,132.73.197.115
TXN1026334,149,37,2025-01-18 14:25:29,2357.05,India,Bangalore,Debit Card,SUCCESS,32683,189.249.185.70
TXN1019057,217,137,2025-01-18 14:25:41,2258.65,India,Hyderabad,Credit Card,SUCCESS,42587,23.237.65.16
TXN1012909,892,158,2025-01-18 14:25:42,4806.98,India,Bangalore,UPI,FAILED,65901,206.100.214.153
TXN1046941,1544,72,2025-01-18 14:25:53,6168.44,India,Bangalore,Credit Card,SUCCESS,59894,167.60.78.40
TXN1012887,703,260,2025-01-18 14:26:56,149.98,India,Delhi,UPI,SUCCESS,54194,135.125.66.138
TXN1008415,693,161,2025-01-18 14:27:09,1266.06,India,Bangalore,UPI,SUCCESS,12340,71.163.44.177
TXN1028337,859,76,2025-01-18 14:28:35,1196.41,UK,London,Credit Card,SUCCESS,62346,155.186.196.178
TXN1044768,1003,254,2025-01-18 14:28:50,782.74,India,Pune,UPI,SUCCESS,63145,101.104.134.2
TXN1011712,341,140,2025-01-18 14:29:13,271.47,India,Hyderabad,Credit Card,SUCCESS,17813,162.216.64.64
TXN1039509,1219,188,2025-01-18 14:30:11,5577.35,India,Bangalore,Credit Card,SUCCESS,80405,173.66.12.13
TXN1043436,868,75,2025-01-18 14:30:21,250.01,India,Pune,Debit Card,SUCCESS,86727,190.126.34.185
TXN1037589,1199,275,2025-01-18 14:35:45,5655.79,India,Mumbai,UPI,SUCCESS,66845,25.163.187.208
TXN1017541,580,138,2025-01-18 14:37:31,2961.33,India,Pune,UPI,SUCCESS,94904,10.157.71.178
TXN1011603,1527,62,2025-01-18 14:39:08,207.84,India,Delhi,UPI,SUCCESS,56246,69.39.47.145
TXN1013954,1293,65,2025-01-18 14:39:24,1788.05,India,Hyderabad,UPI,SUCCESS,37379,32.112.137.59
TXN1019984,626,12,2025-01-18 14:40:42,5113.97,India,Pune,UPI,FAILED,78453,144.157.200.162
TXN1024393,297,183,2025-01-18 14:41:28,686.07,UAE,Dubai,Debit Card,SUCCESS,15231,164.218.75.76
TXN1028620,348,109,2025-01-18 14:42:22,3662.2,India,Hyderabad,UPI,SUCCESS,91732,187.218.65.126
TXN1005394,248,189,2025-01-18 14:43:11,97.6,USA,New York,Debit Card,FAILED,61376,103.0.161.2
TXN1013677,1511,178,2025-01-18 14:43:41,2506.77,India,Hyderabad,UPI,FAILED,23349,138.227.184.90
TXN1008215,924,207,2025-01-18 14:44:53,2106.96,USA,San Francisco,Debit Card,SUCCESS,54524,74.57.72.51
TXN1019049,126,192,2025-01-18 14:45:13,1480.09,India,Bangalore,UPI,SUCCESS,45368,208.199.246.2
TXN1007017,1017,186,2025-01-18 14:46:38,625.25,USA,New York,UPI,SUCCESS,84707,121.112.207.30
TXN1018102,1236,262,2025-01-18 14:46:54,378.37,India,Delhi,NetBanking,SUCCESS,87934,107.61.216.106
TXN1002194,1561,174,2025-01-18 14:47:37,13.5,India,Bangalore,Debit Card,FAILED,83660,1.170.254.215
TXN1016053,413,29,2025-01-18 14:47:47,239.32,India,Mumbai,Credit Card,SUCCESS,50981,251.214.62.193
TXN1028858,1199,184,2025-01-18 14:48:35,466.57,India,Delhi,UPI,SUCCESS,88085,215.118.240.104
TXN1022319,1947,49,2025-01-18 14:50:37,349.01,India,Delhi,NetBanking,SUCCESS,47210,106.49.186.152
TXN1039203,1948,185,2025-01-18 14:51:03,1656.19,India,Mumbai,Credit Card,SUCCESS,49207,72.150.96.216
TXN1000923,173,82,2025-01-18 14:51:15,680.04,India,Mumbai,Debit Card,SUCCESS,84681,231.100.190.166
TXN1031840,680,105,2025-01-18 14:51:39,1738.16,India,Hyderabad,Debit Card,SUCCESS,24995,102.150.114.93
TXN1020890,1478,245,2025-01-18 14:52:20,3934.12,India,Bangalore,UPI,SUCCESS,72049,10.4.48.47
TXN1037953,1669,177,2025-01-18 14:52:34,708.32,India,Mumbai,Credit Card,SUCCESS,18503,17.233.20.212
TXN1042446,1705,160,2025-01-18 14:53:12,22.67,India,Delhi,UPI,SUCCESS,13286,62.51.106.185
TXN1036518,1215,147,2025-01-18 14:58:16,260.98,India,Mumbai,UPI,SUCCESS,85800,66.35.158.61
TXN1001089,624,157,2025-01-18 14:58:28,2042.26,India,Bangalore,Credit Card,FAILED,84049,80.87.23.71
TXN1030835,640,52,2025-01-18 15:00:14,171891.87,India,Hyderabad,Debit Card,SUCCESS,63450,216.73.116.199
TXN1021861,915,285,2025-01-18 15:00:22,2390.96,India,Mumbai,Credit Card,SUCCESS,74948,132.144.123.109
TXN1038820,1341,106,2025-01-18 15:01:29,231.89,India,Hyderabad,UPI,SUCCESS,36583,35.33.154.150
TXN1035378,380,58,2025-01-18 15:01:43,1610.82,India,Delhi,UPI,SUCCESS,60664,93.231.77.115
TXN1048142,1702,197,2025-01-18 15:02:17,2236.74,Singapore,Singapore,UPI,SUCCESS,82072,236.161.172.144
TXN1008525,890,10,2025-01-18 15:04:28,3824.17,UAE,Dubai,UPI,SUCCESS,43670,100.1.111.247
TXN1024926,897,238,2025-01-18 15:05:36,2215.05,India,Delhi,NetBanking,SUCCESS,64631,11.54.19.34
TXN1040658,322,92,2025-01-18 15:05:42,3393.77,UAE,Dubai,UPI,SUCCESS,32062,120.46.25.189
TXN1028658,319,233,2025-01-18 15:06:24,753.89,UK,Manchester,UPI,SUCCESS,61378,133.139.212.111
TXN1032460,150,144,2025-01-18 15:06:53,998.87,India,Delhi,NetBanking,SUCCESS,89700,25.55.133.26
TXN1035731,1999,155,2025-01-18 15:07:15,83.09,India,Hyderabad,UPI,SUCCESS,32818,169.214.25.129
TXN1004238,1071,85,2025-01-18 15:08:03,775.44,India,Bangalore,UPI,SUCCESS,35613,106.35.63.81
TXN1044710,17,275,2025-01-18 15:09:11,680.99,Singapore,Singapore,NetBanking,SUCCESS,81324,24.217.173.73
TXN1008296,747,163,2025-01-18 15:09:18,197.41,India,Pune,UPI,SUCCESS,59583,187.51.192.71
TXN1033881,1030,23,2025-01-18 15:09:26,5842.58,India,Pune,UPI,SUCCESS,28234,52.83.169.27
TXN1016805,1425,28,2025-01-18 15:09:36,2441.8,India,Bangalore,Credit Card,SUCCESS,19869,122.35.171.177
TXN1015629,1220,131,2025-01-18 15:09:44,403.34,India,Mumbai,Debit Card,SUCCESS,77985,234.234.113.226
TXN1031580,1938,271,2025-01-18 15:11:08,1234.69,India,Delhi,UPI,SUCCESS,72893,202.1.175.75
TXN1031014,1322,178,2025-01-18 15:11:11,4523.91,UAE,Abu Dhabi,Debit Card,SUCCESS,94981,223.117.240.54
TXN1043621,627,213,2025-01-18 15:11:21,2267.67,USA,Chicago,UPI,SUCCESS,96674,12.240.32.125
TXN1014951,1195,29,2025-01-18 15:11:29,4998.06,India,Hyderabad,Debit Card,SUCCESS,40306,235.59.68.52
TXN1014388,868,92,2025-01-18 15:11:57,811.17,India,Bangalore,UPI,SUCCESS,69073,15.103.231.203
TXN1034544,635,244,2025-01-18 15:12:01,4299.91,India,Pune,UPI,SUCCESS,11293,45.122.229.193
TXN1002631,532,172,2025-01-18 15:12:02,760.95,India,Bangalore,UPI,SUCCESS,90861,117.178.202.90
TXN1014682,1111,286,2025-01-18 15:12:24,157.8,India,Mumbai,UPI,SUCCESS,89510,46.35.215.54
TXN1035794,1382,90,2025-01-18 15:12:30,3439.72,India,Bangalore,UPI,SUCCESS,75725,173.119.224.105
TXN1022248,1730,297,2025-01-18 15:14:03,75329.37,India,Delhi,Debit Card,SUCCESS,39209,135.225.62.26
TXN1047515,626,126,2025-01-18 15:15:16,1289.88,India,Delhi,Debit Card,SUCCESS,69658,90.103.116.112
TXN1009406,171,45,2025-01-18 15:16:23,1247.55,UK,London,UPI,SUCCESS,41796,38.83.216.85
TXN1016238,243,25,2025-01-18 15:18:06,2695.92,India,Bangalore,UPI,SUCCESS,74333,137.99.192.195
TXN1032888,85,178,2025-01-18 15:18:28,354.87,India,Bangalore,UPI,SUCCESS,96474,32.124.250.163
TXN1025181,848,115,2025-01-18 15:20:16,2536.39,India,Mumbai,Debit Card,SUCCESS,66337,54.23.76.163
TXN1035329,319,17,2025-01-18 15:21:53,1679.87,UK,London,UPI,SUCCESS,99191,247.76.2.170
TXN1039491,1127,173,2025-01-18 15:22:25,2318.15,UAE,Abu Dhabi,Debit Card,SUCCESS,54438,15.50.179.4
TXN1023002,1075,166,2025-01-18 15:23:11,1070.79,India,Pune,UPI,SUCCESS,11738,92.130.193.248
TXN1028167,89,82,2025-01-18 15:23:16,4372.28,India,Delhi,UPI,SUCCESS,88757,206.19.225.12
TXN1015397,902,237,2025-01-18 15:24:08,2300.13,India,Pune,Credit Card,FAILED,17125,72.53.96.106
TXN1046426,1965,285,2025-01-18 15:24:46,3301.33,India,Delhi,UPI,SUCCESS,36056,227.211.1.248
TXN1049727,1023,208,2025-01-18 15:25:00,2567.9,USA,Chicago,Debit Card,SUCCESS,52017,45.233.66.94
TXN1003250,1125,254,2025-01-18 15:25:36,578.67,India,Mumbai,Debit Card,SUCCESS,43491,61.132.219.54
TXN1034414,1307,73,2025-01-18 15:28:00,174.72,USA,Dallas,NetBanking,SUCCESS,61377,136.228.48.81
TXN1037901,543,299,2025-01-18 15:29:15,237.71,India,Pune,Credit Card,SUCCESS,52552,245.90.185.186
